price,price,price
mean,min,max
21.75212224108659,7.0,175.0
22.807692307692307,6.0,320.0
24.889425587467365,4.0,770.0
25.033492822966508,5.0,330.0
26.688516510596354,4.0,185.0
27.727272727272727,17.0,45.0
27.73777777777778,9.0,120.0
31.326140567200987,10.0,128.0
32.0,19.0,50.0
33.534272106026094,6.0,185.0
33.70248287671233,6.0,240.0
35.210319023237496,5.0,850.0
38.5460372960373,5.0,2500.0
38.74197860962567,7.0,750.0
41.98972673104582,6.0,595.0
46.25453768951527,7.0,625.0
